"prod_id","product_id","product_name","segment","category","subcategory","unit_price"
2315,OFF-AR-10003217,Newell 316,Corporate,Office Supplies,Art,4.8900
2316,TEC-PH-10004875,PNY Rapid USB Car Charger - Black,Consumer,Technology,Phones,7.9900
2317,OFF-PA-10003127,Easy-staple paper,Home Office,Office Supplies,Paper,26.3800
2318,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Consumer,Office Supplies,Art,22.0100
2319,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Home Office,Office Supplies,Paper,5.9800
2320,FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Corporate,Furniture,Furnishings,64.4500
2321,OFF-ST-10003638,Mobile Personal File Cube,Consumer,Office Supplies,Storage,23.4200
2322,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,Consumer,Office Supplies,Storage,6.9800
2323,OFF-ST-10001580,Super Decoflex Portable Personal File,Consumer,Office Supplies,Storage,14.9800
2324,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Consumer,Office Supplies,Appliances,12.9800
2325,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Corporate,Furniture,Furnishings,26.4800
2326,OFF-LA-10003121,Avery 506,Corporate,Office Supplies,Labels,4.1300
2327,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Consumer,Office Supplies,Storage,11.3500
2328,OFF-BI-10004182,Economy Binders,Corporate,Office Supplies,Binders,2.0800
2329,OFF-BI-10001634,Wilson Jones Active Use Binders,Consumer,Office Supplies,Binders,7.2800
2330,TEC-AC-10002558,Imation Swivel Flash Drive USB flash drive - 8 GB,Corporate,Technology,Accessories,11.3700
2331,OFF-PA-10001243,Xerox 1983,Consumer,Office Supplies,Paper,5.9800
2332,FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",Consumer,Furniture,Furnishings,6.2800
2333,OFF-ST-10003716,Tennsco Double-Tier Lockers,Home Office,Office Supplies,Storage,225.0200
2334,OFF-AR-10004956,Newell 33,Corporate,Office Supplies,Art,5.5800
2335,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Corporate,Furniture,Tables,236.9700
2336,TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,Corporate,Technology,Phones,59.5100
2337,OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Corporate,Office Supplies,Paper,4.2000
2338,OFF-PA-10001526,Xerox 1949,Home Office,Office Supplies,Paper,4.9800
2339,FUR-FU-10002759,"12-1/2 Diameter Round Wall Clock",Consumer,Furniture,Furnishings,19.9800
2340,OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Home Office,Office Supplies,Fasteners,7.7800
2341,OFF-PA-10003270,Xerox 1954,Consumer,Office Supplies,Paper,5.2800
2342,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Corporate,Furniture,Bookcases,100.9800
2343,OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Corporate,Office Supplies,Paper,6.2400
2344,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Consumer,Furniture,Furnishings,19.0400
2345,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Consumer,Office Supplies,Appliances,40.9800
2346,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Corporate,Technology,Accessories,79.9900
2347,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Home Office,Technology,Accessories,29.2900
2348,OFF-PA-10000289,Xerox 213,Corporate,Office Supplies,Paper,6.4800
2349,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Consumer,Furniture,Chairs,187.9800
2350,OFF-PA-10001790,Xerox 1910,Corporate,Office Supplies,Paper,48.0400
2351,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Home Office,Office Supplies,Appliances,68.8100
2352,OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",Consumer,Office Supplies,Storage,20.8900
2353,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,Consumer,Technology,Accessories,6.7900
2354,OFF-AR-10000588,Newell 345,Corporate,Office Supplies,Art,19.8400
2355,OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Consumer,Office Supplies,Binders,15.0100
2356,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Consumer,Office Supplies,Paper,5.2800
2357,TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,Consumer,Technology,Machines,401.9500
2358,OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,Home Office,Office Supplies,Appliances,27.7600
2359,OFF-AR-10001954,Newell 331,Home Office,Office Supplies,Art,4.8900
2360,OFF-PA-10000349,Easy-staple paper,Corporate,Office Supplies,Paper,4.9800
2361,TEC-PH-10002680,Samsung Galaxy Note 3,Corporate,Technology,Phones,219.9900
2362,FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",Home Office,Furniture,Bookcases,130.9800
2363,OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",Corporate,Office Supplies,Envelopes,11.5800
2364,FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Home Office,Furniture,Furnishings,6.9800
2365,OFF-AR-10000799,Col-Erase Pencils with Erasers,Home Office,Office Supplies,Art,6.0800
2366,OFF-LA-10003223,Avery 508,Consumer,Office Supplies,Labels,4.9100
2367,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Corporate,Furniture,Bookcases,180.9800
2368,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,Consumer,Office Supplies,Appliances,81.3200
2369,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Consumer,Technology,Accessories,119.0000
2370,TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,Home Office,Technology,Accessories,79.9900
2371,TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,Consumer,Technology,Accessories,29.9900
2372,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Corporate,Furniture,Chairs,70.9800
2373,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,Consumer,Office Supplies,Binders,12.5300
2374,FUR-FU-10002107,Eldon Pizzaz Desk Accessories,Corporate,Furniture,Furnishings,2.2300
2375,OFF-LA-10003498,Avery 475,Corporate,Office Supplies,Labels,14.8000
2376,OFF-LA-10004425,Staple-on labels,Corporate,Office Supplies,Labels,2.8900
2377,FUR-FU-10001876,"Computer Room Manger, 14""",Consumer,Furniture,Furnishings,32.4800
2378,TEC-PH-10000004,Belkin iPhone and iPad Lightning Cable,Corporate,Technology,Phones,14.9900
2379,OFF-PA-10000019,Xerox 1931,Corporate,Office Supplies,Paper,6.4800
2380,TEC-PH-10003691,BlackBerry Q10,Corporate,Technology,Phones,125.9900
2381,TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,Corporate,Technology,Phones,10.9900
2382,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Corporate,Office Supplies,Binders,4.1800
2383,OFF-AR-10001915,Peel-Off China Markers,Consumer,Office Supplies,Art,9.9300
2384,OFF-AR-10004999,Newell 315,Corporate,Office Supplies,Art,5.9800
2385,OFF-ST-10003572,Portfile Personal File Boxes,Corporate,Office Supplies,Storage,17.7000
2386,OFF-ST-10000617,Woodgrain Magazine Files by Perma,Home Office,Office Supplies,Storage,2.9800
2387,FUR-FU-10003347,Coloredge Poster Frame,Consumer,Furniture,Furnishings,14.2000
2388,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Corporate,Furniture,Tables,260.9800
2389,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Corporate,Office Supplies,Storage,33.8900
2390,OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",Corporate,Office Supplies,Paper,17.5200
2391,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Corporate,Furniture,Furnishings,29.3400
2392,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Corporate,Office Supplies,Appliances,14.5600
2393,FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Corporate,Furniture,Tables,146.3400
2394,OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Home Office,Office Supplies,Appliances,56.9600
2395,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Home Office,Office Supplies,Binders,52.4000
2396,OFF-PA-10003022,Standard Line “While You Were Out” Hardbound Telephone Message Book,Consumer,Office Supplies,Paper,21.9800
2397,OFF-BI-10004001,GBC Recycled VeloBinder Covers,Corporate,Office Supplies,Binders,17.0400
2398,OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,Consumer,Office Supplies,Binders,120.9800
2399,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Home Office,Furniture,Furnishings,105.2900
2400,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Home Office,Office Supplies,Binders,63.9800
2401,OFF-PA-10003129,Tops White Computer Printout Paper,Consumer,Office Supplies,Paper,48.9100
2402,OFF-LA-10002368,Avery 479,Consumer,Office Supplies,Labels,2.6100
2403,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Consumer,Office Supplies,Envelopes,23.9900
2404,FUR-TA-10003469,Balt Split Level Computer Training Table,Consumer,Furniture,Tables,138.7500
2405,TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Corporate,Technology,Machines,530.9500
2406,OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,Corporate,Office Supplies,Storage,35.4800
2407,OFF-PA-10004733,Things To Do Today Spiral Book,Consumer,Office Supplies,Paper,7.9200
2408,TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,Corporate,Technology,Accessories,15.9300
2409,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Corporate,Office Supplies,Art,5.8400
2410,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Corporate,Office Supplies,Binders,14.4800
2411,TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,Corporate,Technology,Accessories,36.5100
2412,TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,Corporate,Technology,Phones,21.9900
2413,TEC-MA-10002859,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Consumer,Technology,Machines,89.9900
2414,OFF-FA-10003472,Bagged Rubber Bands,Consumer,Office Supplies,Fasteners,1.2600
2415,OFF-AP-10002472,"3M Office Air Cleaner",Consumer,Office Supplies,Appliances,25.9800
2416,TEC-PH-10004700,PowerGen Dual USB Car Charger,Corporate,Technology,Phones,9.9900
2417,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",Home Office,Office Supplies,Appliances,8.6200
2418,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Corporate,Furniture,Furnishings,92.2300
2419,TEC-PH-10002789,LG Exalt,Home Office,Technology,Phones,155.9900
2420,FUR-FU-10004018,Tensor Computer Mounted Lamp,Consumer,Furniture,Furnishings,14.8900
2421,OFF-BI-10000145,Zipper Ring Binder Pockets,Home Office,Office Supplies,Binders,3.1200
2422,OFF-BI-10000632,Satellite Sectional Post Binders,Corporate,Office Supplies,Binders,43.4100
2423,FUR-FU-10002759,"12-1/2 Diameter Round Wall Clock",Home Office,Furniture,Furnishings,19.9800
2424,FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Consumer,Furniture,Chairs,180.9800
2425,OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",Consumer,Office Supplies,Fasteners,1.9800
2426,TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Consumer,Technology,Phones,74.9900
2427,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Corporate,Office Supplies,Art,22.9900
2428,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,Corporate,Technology,Phones,79.9900
2429,OFF-BI-10001191,Canvas Sectional Post Binders,Consumer,Office Supplies,Binders,25.4600
2430,OFF-PA-10002230,Xerox 1897,Consumer,Office Supplies,Paper,4.9800
2431,OFF-AP-10000027,Hoover Commercial SteamVac,Consumer,Office Supplies,Appliances,13.5800
2432,OFF-LA-10004559,Avery 49,Home Office,Office Supplies,Labels,2.8800
2433,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,Home Office,Office Supplies,Binders,5.7700
2434,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Corporate,Office Supplies,Paper,10.3100
2435,FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Home Office,Furniture,Chairs,33.9400
2436,OFF-PA-10001972,Xerox 214,Home Office,Office Supplies,Paper,6.4800
2437,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Consumer,Furniture,Chairs,122.9900
2438,OFF-AR-10002987,Prismacolor Color Pencil Set,Home Office,Office Supplies,Art,19.8400
2439,OFF-BI-10001617,GBC Wire Binding Combs,Consumer,Office Supplies,Binders,10.3400
2440,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Corporate,Office Supplies,Binders,2.9800
2441,TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,Corporate,Technology,Phones,135.9500
2442,FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Consumer,Furniture,Furnishings,12.9900
2443,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Corporate,Furniture,Furnishings,37.9300
2444,OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Corporate,Office Supplies,Storage,55.2900
2445,OFF-PA-10004355,Xerox 231,Consumer,Office Supplies,Paper,6.4800
2446,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Corporate,Technology,Accessories,123.9900
2447,TEC-PH-10003691,BlackBerry Q10,Consumer,Technology,Phones,125.9900
2448,TEC-AC-10001714,Logitech MX Performance Wireless Mouse,Home Office,Technology,Accessories,39.8900
2449,OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,Consumer,Office Supplies,Paper,19.9800
2450,TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Consumer,Technology,Accessories,16.5900
2451,OFF-BI-10000666,Surelock Post Binders,Corporate,Office Supplies,Binders,30.5600
2452,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Corporate,Office Supplies,Binders,4.9100
2453,TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,Corporate,Technology,Accessories,29.9900
2454,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Home Office,Furniture,Furnishings,62.1800
2455,TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,Home Office,Technology,Phones,299.9500
2456,OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",Home Office,Office Supplies,Supplies,17.2400
2457,FUR-FU-10004909,Contemporary Wood/Metal Frame,Corporate,Furniture,Furnishings,16.1600
2458,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Consumer,Furniture,Furnishings,8.7500
2459,OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",Home Office,Office Supplies,Art,28.1500
2460,OFF-LA-10003077,Avery 500,Home Office,Office Supplies,Labels,7.3100
2461,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Home Office,Office Supplies,Art,9.1100
2462,OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,Consumer,Office Supplies,Appliances,53.4800
2463,OFF-PA-10003228,Xerox 1917,Corporate,Office Supplies,Paper,48.9100
2464,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,Consumer,Technology,Phones,44.9500
2465,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Consumer,Furniture,Furnishings,2.9100
2466,TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,Home Office,Technology,Accessories,421.9500
2467,FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",Corporate,Furniture,Furnishings,8.0900
2468,FUR-FU-10001876,"Computer Room Manger, 14""",Corporate,Furniture,Furnishings,32.4800
2469,TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Corporate,Technology,Accessories,11.5900
2470,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Corporate,Furniture,Furnishings,9.9800
2471,OFF-ST-10002485,Rogers Deluxe File Chest,Consumer,Office Supplies,Storage,21.9800
2472,OFF-EN-10002230,Airmail Envelopes,Home Office,Office Supplies,Envelopes,83.9300
2473,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Corporate,Office Supplies,Binders,52.4000
2474,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Corporate,Technology,Phones,34.9500
2475,TEC-PH-10004959,Classic Ivory Antique Telephone ZL1810,Consumer,Technology,Phones,100.4900
2476,OFF-PA-10004327,Xerox 1911,Home Office,Office Supplies,Paper,47.9000
2477,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Consumer,Furniture,Furnishings,4.8200
2478,TEC-PH-10001809,Panasonic KX T7736-B Digital phone,Consumer,Technology,Phones,149.9500
2479,OFF-AR-10003251,Prang Drawing Pencil Set,Home Office,Office Supplies,Art,2.7800
2480,OFF-FA-10003059,Assorted Color Push Pins,Consumer,Office Supplies,Fasteners,1.8100
2481,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Consumer,Office Supplies,Binders,2.7800
2482,OFF-PA-10001947,Xerox 1974,Corporate,Office Supplies,Paper,5.9800
2483,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,Consumer,Technology,Phones,52.9900
2484,FUR-BO-10002824,Bush Mission Pointe Library,Home Office,Furniture,Bookcases,150.9800
2485,OFF-AR-10003732,Newell 333,Home Office,Office Supplies,Art,2.7800
2486,TEC-PH-10001530,Plantronics Voyager Pro Legend,Corporate,Technology,Phones,205.9900
2487,OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Corporate,Office Supplies,Appliances,123.3800
2488,OFF-AP-10003099,"Eureka Hand Vacuum, Bagless",Consumer,Office Supplies,Appliances,49.4300
2489,OFF-PA-10004092,Tops Green Bar Computer Printout Paper,Consumer,Office Supplies,Paper,48.9400
2490,TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Home Office,Technology,Accessories,20.9500
2491,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Corporate,Office Supplies,Binders,8.6900
2492,FUR-CH-10000155,Global Comet Stacking Armless Chair,Corporate,Furniture,Chairs,299.0500
2493,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Home Office,Technology,Machines,1699.9900
2494,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Home Office,Office Supplies,Appliances,7.7700
2495,OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,Consumer,Office Supplies,Appliances,363.2500
2496,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,Corporate,Technology,Phones,358.0000
2497,FUR-FU-10000629,"9-3/4 Diameter Round Wall Clock",Consumer,Furniture,Furnishings,13.7900
2498,OFF-SU-10004498,Martin-Yale Premier Letter Opener,Consumer,Office Supplies,Supplies,12.8800
2499,OFF-AR-10002987,Prismacolor Color Pencil Set,Consumer,Office Supplies,Art,19.8400
2500,FUR-FU-10002045,"Executive Impressions 14""",Consumer,Furniture,Furnishings,22.2300
2501,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Corporate,Office Supplies,Labels,30.5300
2502,OFF-BI-10000145,Zipper Ring Binder Pockets,Consumer,Office Supplies,Binders,3.1200
2503,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Home Office,Office Supplies,Storage,15.5100
2504,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Consumer,Furniture,Chairs,90.9800
2505,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Corporate,Office Supplies,Art,6.4800
2506,FUR-CH-10004287,SAFCO Arco Folding Chair,Corporate,Furniture,Chairs,276.2000
2507,FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",Consumer,Furniture,Furnishings,20.2400
2508,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,Home Office,Office Supplies,Binders,5.0600
2509,TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,Home Office,Technology,Phones,188.9900
2510,TEC-PH-10004977,GE 30524EE4,Consumer,Technology,Phones,195.9900
2511,FUR-FU-10002553,"Electrix Incandescent Magnifying Lamp, Black",Corporate,Furniture,Furnishings,36.6500
2512,OFF-PA-10002195,Xerox 1966,Corporate,Office Supplies,Paper,6.4800
